Sentence	TokenOrder	Token	NER_Tag	pos
1923	13	2024-yildan	B-TEMPORAL	N
1923	14	A	B-MISC	N
1923	15	sinf	I-MISC	N
1923	16	sifatida	O	N
1923	17	ochiladi	O	VB
1923	18	.	O	PUNCT
1924	1	Xalqaro	O	NER
1924	2	Migratsiya	B-ORG	NER
1924	3	tashkiloti	I-ORG	N
1924	4	(	O	PUNCT
1924	5	IOM	B-ORG	N
1924	6	)	O	PUNCT
1924	7	tomonidan	O	II
1924	8	ishlab	O	VB
1924	9	chiqilgan	O	VB
1924	10	“	O	PUNCT
1924	11	Digital	B-MISC	NER
1924	12	Borders	I-MISC	NER
1924	13	Law	I-MISC	NER
1924	14	”	O	PUNCT
1924	15	loyihasi	O	N
1924	16	Geneva	B-MISC	NER
1924	17	Summit	I-MISC	NER
1924	18	2024da	B-TEMPORAL	N
1924	19	muhokama	O	VB
1924	20	qilinadi	O	VB
1924	21	.	O	PUNCT
1925	1	“	O	PUNCT
1925	2	Yarim	B-WORK	NUM
1925	3	Suv	I-WORK	N
1925	4	,	O	PUNCT
1925	5	Yarim	B-WORK	NER
1925	6	Kod	I-WORK	NER
1925	7	”	O	PUNCT
1925	8	deb	O	II
1925	9	nomlangan	O	VB
1925	10	ekologik	O	JJ
1925	11	san’at	O	N
1925	12	loyihasida	O	N
1925	13	Zarafshon	B-LOC	NER
1925	14	daryosi	I-LOC	N
1925	15	ustidagi	O	RR
1925	16	raqamli	O	JJ
1925	17	installyatsiyalar	O	N
1925	18	taqdim	O	VB
1925	19	etildi	O	VB
1925	20	.	O	PUNCT
1926	1	Meta	B-ORG	NER
1926	2	Reality	I-ORG	NER
1926	3	Labs	I-ORG	NER
1926	4	ishlab	O	VB
1926	5	chiqargan	O	VB
1926	6	HoloLens	B-MISC	N
1926	7	XR	I-MISC	NER
1926	8	v4.0	I-MISC	NER
1926	9	qurilmasi	O	NER
1926	10	AR	B-MISC	NER
1926	11	Health	I-MISC	NER
1926	12	Asia	I-MISC	NER
1926	13	2024da	B-TEMPORAL	N
1926	14	klinik	O	JJ
1926	15	testdan	O	N
1926	16	o‘tkazilmoqda	O	VB
1926	17	.	O	PUNCT
1927	1	Men	O	P
1927	2	kecha	O	RR
1927	3	BBC	B-ORG	NER
1927	4	World	I-ORG	NER
1927	5	Newsdagi	I-ORG	NER
1927	6	“	O	PUNCT
1927	7	Tech	B-WORK	NER
1927	8	Tyranny	I-WORK	NER
1927	9	”	O	PUNCT
1927	10	hujjatli	O	JJ
1927	11	filmini	O	N
1927	12	tomosha	O	VB
1927	13	qildim	O	VB
1927	14	–	O	PUNCT
1927	15	juda	O	RR
1927	16	hayratlanarli	O	JJ
1927	17	faktlar	O	N
1927	18	bor	O	MD
1927	19	edi	O	VB
1927	20	!	O	PUNCT
1928	1	UNICEF	B-ORG	NER
1928	2	tomonidan	O	II
1928	3	e’lon	O	VB
1928	4	qilingan	O	VB
1928	5	Child	B-WORK	NER
1928	6	Nutrition	I-WORK	NER
1928	7	Trends	I-WORK	NER
1928	8	Report_2024.pdf	I-WORK	N
1928	9	bo‘yicha	O	II
1928	10	Kambodjada	B-LOC	N
1928	11	12	B-NUMERIC	NUM
1928	12	yoshgacha	I-NUMERIC	N
1928	13	bolalar	O	N
1928	14	orasida	O	II
1928	15	27	B-NUMERIC	NER
1928	16	%	I-NUMERIC	NER
1928	17	yetarli	O	JJ
1928	18	ovqatlanmaydi	O	VB
1928	19	.	O	PUNCT
1929	1	Bugun	O	RR
1929	2	soat	O	N
1929	3	18:00:00	B-TEMPORAL	NER
1929	4	da	I-TEMPORAL	NER
1929	5	Tashkent	B-LOC	NER
1929	6	Coding	B-ORG	NER
1929	7	Circle	I-ORG	NER
1929	8	da	O	NER
1929	9	“	O	PUNCT
1929	10	Prompt	B-MISC	NER
1929	11	Engineering	I-MISC	NER
1929	12	Best	I-MISC	NER
1929	13	Practices	I-MISC	NER
1929	14	”	O	PUNCT
1929	15	mavzusida	O	N
1929	16	ochiq	O	JJ
1929	17	seminar	B-MISC	VB
1929	18	bo‘lib	O	VB
1929	19	o‘tadi	O	VB
1929	20	.	O	PUNCT
1930	1	Dell	B-ORG	NER
1930	2	kompaniyasining	O	N
1930	3	yangi	O	JJ
1930	4	XPS	B-MISC	NER
1930	5	15	I-MISC	NER
1930	6	AI	I-MISC	NER
1930	7	Edition	I-MISC	NER
1930	8	modeli	O	NER
1930	9	Intel	B-ORG	NER
1930	10	Meteor	B-MISC	NER
1930	11	Lake	I-MISC	NER
1930	12	chipi	B-MISC	N
1930	13	bilan	O	II
1930	14	jihozlangan	O	VB
1930	15	va	O	C
1930	16	2TB	B-NUMERIC	NER
1930	17	SSD	B-MISC	NER
1930	18	bilan	O	II
1930	19	keladi	O	VB
1930	20	.	O	PUNCT
1931	1	“	O	PUNCT
1931	2	Yashil	B-MISC	JJ
1931	3	iqtisod	I-MISC	N
1931	4	va	O	C
1931	5	raqamli	B-MISC	JJ
1931	6	transformatsiya	I-MISC	N
1931	7	”	O	PUNCT
1931	8	mavzusidagi	O	N
1931	9	anjumanda	B-MISC	N
1931	10	Economics	B-ORG	NER
1931	11	Insight	I-ORG	NER
1931	12	Journal	I-ORG	NER
1931	13	tahririyati	O	N
1931	14	faol	O	JJ
1931	15	ishtirok	O	VB
1931	16	etdi	O	VB
1931	17	.	O	PUNCT
1932	1	Ilovamizga	O	N
1932	2	AI_Contract_Review_v3.2.xlsx	B-WORK	N
1932	3	faylini	O	N
1932	4	yuklang	O	VB
1932	5	,	O	PUNCT
1932	6	u	O	P
1932	7	avtomatik	O	JJ
1932	8	tarzda	O	N
1932	9	shartnoma	O	N
1932	10	bandlarini	O	N
1932	11	tahlil	O	VB
1932	12	qilib	O	VB
1932	13	beradi	O	VB
1932	14	.	O	PUNCT
1933	1	Harvard	B-ORG	NER
1933	2	Business	I-ORG	NER
1933	3	Reviewdagi	I-ORG	NER
1933	4	“	O	PUNCT
1933	5	Leading	B-WORK	NER
1933	6	with	I-WORK	NER
1933	7	AI	I-WORK	NER
1933	8	”	O	PUNCT
1933	9	maqolasi	O	N
1933	10	C-suite	B-MISC	N
1933	11	rahbarlar	O	N
1933	12	uchun	O	II
1933	13	tavsiya	O	VB
1933	14	etilgan	O	VB
1933	15	TOP	B-MISC	NER
1933	16	10	I-MISC	NER
1933	17	o‘quv	O	JJ
1933	18	materialdan	O	N
1933	19	biri	O	NUM
1933	20	hisoblanadi	O	VB
1933	21	.	O	PUNCT
1934	1	Kechagi	O	JJ
1934	2	“	O	PUNCT
1934	3	Future	B-WORK	NER
1934	4	of	I-WORK	NER
1934	5	Work	I-WORK	NER
1934	6	”	O	PUNCT
1934	7	podkastida	O	N
1934	8	Alex	B-PER	NER
1934	9	Chen	I-PER	NER
1934	10	“	O	PUNCT
1934	11	CodeFusion	B-MISC	N
1934	12	IDE	I-MISC	NER
1934	13	”	O	PUNCT
1934	14	haqida	O	II
1934	15	ajoyib	O	JJ
1934	16	taqdimot	O	N
1934	17	qildi	O	VB
1934	18	.	O	PUNCT
1935	1	Astana	B-LOC	NER
1935	2	Economic	B-MISC	NER
1935	3	Forum	I-MISC	NER
1935	4	2024da	B-TEMPORAL	NER
1935	5	O‘zbekiston	B-LOC	NER
1935	6	Raqamli	B-ORG	NER
1935	7	Rivojlanish	I-ORG	NER
1935	8	Vazirligi	I-ORG	NER
1935	9	“	O	PUNCT
1935	10	UzCloud	B-MISC	N
1935	11	X	I-MISC	NER
1935	12	”	O	PUNCT
1935	13	platformasi	O	N
1935	14	orqali	O	II
1935	15	NORP	B-MISC	NER
1935	16	ishchi	O	N
1935	17	guruhlari	O	N
1935	18	faoliyatini	O	N
1935	19	raqamlashtirish	O	VB
1935	20	rejasini	O	N
1935	21	taqdim	O	VB
1935	22	etdi	O	VB
1935	23	.	O	PUNCT
1936	1	Timur	B-PER	NER
1936	2	Bekmurodov	I-PER	NER
1936	3	rahbarligidagi	O	NER
1936	4	O‘zbekiston	B-LOC	NER
1936	5	Genomika	B-ORG	NER
1936	6	Markazi	I-ORG	NER
1936	7	2024-yil	B-TEMPORAL	NER
1936	8	aprel	I-TEMPORAL	NER
1936	9	oyida	I-TEMPORAL	N
1936	10	GeneMapPro	B-MISC	N
1936	11	v2.0	I-MISC	N
1936	12	dasturini	O	N
1936	13	taqdim	O	VB
1936	14	etdi	O	VB
1936	15	.	O	PUNCT
1937	1	Toshkent	B-LOC	NER
1937	2	IT	B-ORG	NER
1937	3	Parkda	I-ORG	NER
1937	4	o‘tkazilgan	O	VB
1937	5	“	O	PUNCT
1937	6	Youth	B-MISC	NER
1937	7	Code	I-MISC	NER
1937	8	Hackathon	I-MISC	NER
1937	9	2024	B-TEMPORAL	NER
1937	10	”	O	PUNCT
1937	11	tadbirida	B-MISC	N
1937	12	UzHackers	B-ORG	NER
1937	13	Team	I-ORG	NER
1937	14	“	O	PUNCT
1937	15	Eng	O	RR
1937	16	yaxshi	O	JJ
1937	17	MED	B-MISC	NER
1937	18	ilova	O	NER
1937	19	”	O	PUNCT
1937	20	sovrinini	O	N
1937	21	qo‘lga	O	VB
1937	22	kiritdi	O	VB
1937	23	.	O	PUNCT
1938	1	BBC	B-ORG	NER
1938	2	Tech	I-ORG	NER
1938	3	Reviewning	I-ORG	NER
1938	4	“	O	PUNCT
1938	5	Future	B-WORK	NER
1938	6	of	I-WORK	NER
1938	7	Quantum	I-WORK	NER
1938	8	Workspaces	I-WORK	NER
1938	9	”	O	PUNCT
1938	10	maqolasi	O	N
1938	11	WORK_Qbit_Space.pdf	B-WORK	N
1938	12	nomli	O	JJ
1938	13	hujjatda	O	N
1938	14	jamlangan	O	VB
1938	15	.	O	PUNCT
1939	1	Samsung	B-ORG	NER
1939	2	Galaxy	B-MISC	NER
1939	3	AI	I-MISC	NER
1939	4	Tablet	I-MISC	NER
1939	5	2025	B-TEMPORAL	NER
1939	6	modeli	O	N
1939	7	Exynos	B-MISC	N
1939	8	2400	I-MISC	NUM
1939	9	chipi	O	N
1939	10	va	O	C
1939	11	OneUI	B-MISC	N
1939	12	7.0	I-MISC	N
1939	13	bilan	O	II
1939	14	ishlaydi	O	VB
1939	15	,	O	PUNCT
1939	16	taqdimot	O	N
1939	17	esa	O	C
1939	18	MWC	B-MISC	NER
1939	19	Barcelona	I-MISC	NER
1939	20	2024da	B-TEMPORAL	N
1939	21	bo‘lib	O	VB
1939	22	o‘tdi	O	VB
1939	23	.	O	PUNCT
1940	1	UNESCO	B-ORG	NER
1940	2	2024-yilda	B-TEMPORAL	NER
1940	3	Xivadagi	B-LOC	NER
1940	4	“	O	PUNCT
1940	5	Eski	B-WORK	JJ
1940	6	shahar	I-WORK	N
1940	7	devorlari	I-WORK	N
1940	8	”	O	PUNCT
1940	9	loyihasini	O	N
1940	10	World	B-MISC	NER
1940	11	Heritage	I-MISC	NER
1940	12	Digital	I-MISC	NER
1940	13	Archive	I-MISC	NER
1940	14	ro‘yxatiga	O	N
1940	15	kiritdi	O	VB
1940	16	.	O	PUNCT
1941	1	“	O	PUNCT
1941	2	Axborot	B-MISC	N
1941	3	jamiyati	I-MISC	N
1941	4	va	O	C
1941	5	axloq	B-MISC	N
1941	6	”	O	PUNCT
1941	7	mavzusidagi	O	N
1941	8	DUNYA	B-ORG	N
1941	9	QONUNCHILIGI	I-ORG	N
1941	10	sarhisobida	O	N
1941	11	AI_Usage_Standards_2024.docx	B-WORK	N
1941	12	fayli	O	N
1941	13	asosiy	O	JJ
1941	14	manba	O	N
1941	15	sifatida	O	N
1941	16	e’tirof	O	VB
1941	17	etilgan	O	VB
1941	18	.	O	PUNCT
1942	1	Google	B-ORG	NER
1942	2	Health	I-ORG	NER
1942	3	AI	I-ORG	NER
1942	4	Team	I-ORG	NER
1942	5	tomonidan	O	II
1942	6	ishlab	O	VB
1942	7	chiqilgan	O	VB
1942	8	HeartSense	B-MISC	N
1942	9	v3.4	I-MISC	N
1942	10	modeli	O	N
1942	11	QT	B-MISC	NER
1942	12	Intervalsni	I-MISC	NER
1942	13	96	B-NUMERIC	NER
1942	14	%	I-NUMERIC	NER
1942	15	aniqlikda	O	NER
1942	16	bashorat	O	NER
1942	17	qila	O	VB
1942	18	oladi	O	VB
1942	19	.	O	PUNCT
1943	1	“	O	PUNCT
1943	2	San’atda	B-MISC	N
1943	3	algoritmlar	I-MISC	N
1943	4	”	O	PUNCT
1943	5	deb	O	II
1943	6	nomlangan	O	VB
1943	7	badiiy	O	JJ
1943	8	ko‘rgazma	B-MISC	N
1943	9	Louvre	B-LOC	NER
1943	10	Digital	B-ORG	NER
1943	11	Galleryda	I-ORG	NER
1943	12	3D-ART	B-WORK	NER
1943	13	formatida	I-WORK	N
1943	14	ochildi	O	VB
1943	15	.	O	PUNCT
1944	1	Apple	B-ORG	NER
1944	2	kompaniyasi	O	N
1944	3	tomonidan	O	II
1944	4	yaratilgan	O	VB
1944	5	MindTracker	B-MISC	N
1944	6	App	I-MISC	NER
1944	7	2024-yil	B-TEMPORAL	NER
1944	8	fevral	I-TEMPORAL	NER
1944	9	oyidan	I-TEMPORAL	N
1944	10	boshlab	O	II
1944	11	App	B-ORG	NER
1944	12	Storeda	I-ORG	NER
1944	13	mavjud	O	N
1944	14	.	O	PUNCT
1945	1	Jahon	B-ORG	N
1945	2	Banki	I-ORG	N
1945	3	tomonidan	O	II
1945	4	moliyalashtirilgan	O	VB
1945	5	Digital	B-WORK	NER
1945	6	Growth	I-WORK	NER
1945	7	in	I-WORK	NER
1945	8	Asia	I-WORK	NER
1945	9	Report_2024.pdf	I-WORK	N
1945	10	hujjati	O	N
1945	11	Uzbekistan	B-LOC	NER
1945	12	bo‘yicha	O	II
1945	13	alohida	O	JJ
1945	14	bobga	O	N
1945	15	ega	O	VB
1945	16	.	O	PUNCT
1946	1	Netflixda	B-ORG	N
1946	2	namoyish	O	VB
1946	3	etilgan	O	VB
1946	4	“	O	PUNCT
1946	5	The	B-WORK	NER
1946	6	Viral	I-WORK	NER
1946	7	Virus	I-WORK	NER
1946	8	”	O	PUNCT
1946	9	serialining	B-WORK	N
1946	10	S3	B-MISC	NER
1946	11	:	O	PUNCT
1946	12	E4	B-MISC	NER
1946	13	qismi	O	N
1946	14	COVID-19	B-MISC	NER
1946	15	disinformatsiyasiga	I-MISC	N
1946	16	bag‘ishlangan	O	VB
1946	17	.	O	PUNCT
1947	1	O‘zbekiston	B-LOC	NER
1947	2	bo‘ylab	O	II
1947	3	GreenCode	B-ORG	NER
1947	4	Movement	I-ORG	NER
1947	5	volontyorlari	O	NER
1947	6	2024-yilning	B-TEMPORAL	NER
1947	7	birinchi	O	NUM
1947	8	yarmida	O	NUM
1947	9	150	B-NUMERIC	NUM
1947	10	dan	O	NUM
1947	11	ortiq	O	JJ
1947	12	maktabda	O	N
1947	13	raqamli	O	JJ
1947	14	treninglar	O	N
1947	15	o‘tkazdi	O	VB
1947	16	.	O	PUNCT
1948	1	Amazon	B-ORG	NER
1948	2	Web	I-ORG	NER
1948	3	Services	I-ORG	NER
1948	4	bulut	O	N
1948	5	xizmatlari	O	N
1948	6	uchun	O	II
1948	7	yangi	O	JJ
1948	8	Q3	B-MISC	NER
1948	9	Billing	I-MISC	NER
1948	10	Update	I-MISC	NER
1948	11	2024.xlsx	B-WORK	N
1948	12	fayli	O	N
1948	13	foydalanuvchilarga	O	N
1948	14	yuborildi	O	VB
1948	15	.	O	PUNCT
1949	1	Forbes	B-ORG	NER
1949	2	Central	I-ORG	NER
1949	3	Asia	I-ORG	NER
1949	4	jurnali	O	N
1949	5	“	O	PUNCT
1949	6	AI	B-WORK	NER
1949	7	in	I-WORK	NER
1949	8	Uzbek	I-WORK	NER
1949	9	Startups	I-WORK	NER
1949	10	”	O	PUNCT
1949	11	sarlavhali	O	JJ
1949	12	maqolani	O	N
1949	13	2024-yil	B-TEMPORAL	NER
1949	14	aprel	I-TEMPORAL	NER
1949	15	sonida	O	N
1949	16	chop	O	VB
1949	17	etdi	O	VB
1949	18	.	O	PUNCT
1950	1	World	B-MISC	NER
1950	2	Health	I-MISC	NER
1950	3	Assemblyda	I-MISC	NER
1950	4	qabul	O	VB
1950	5	qilingan	O	VB
1950	6	LOW-GDPR	B-MISC	NER
1950	7	for	I-MISC	NER
1950	8	Global	I-MISC	NER
1950	9	South	I-MISC	NER
1950	10	qonun	I-MISC	N
1950	11	loyihasi	O	N
1950	12	LATAM	B-LOC	NER
1950	13	davlatlari	I-LOC	N
1950	14	tomonidan	O	II
1950	15	qo‘llab-quvvatlandi	O	VB
1950	16	.	O	PUNCT
1951	1	Farg‘ona	B-LOC	NER
1951	2	viloyati	I-LOC	N
1951	3	tibbiyot	O	N
1951	4	markazi	O	N
1951	5	tomonidan	O	II
1951	6	o‘tkazilgan	O	VB
1951	7	klinik	O	JJ
1951	8	tadqiqotda	O	N
1951	9	FluScan	B-MISC	N
1951	10	BioKit	I-MISC	N
1951	11	v2.2	I-MISC	N
1951	12	gripp	B-MISC	N
1951	13	virusi	I-MISC	N
1951	14	uchun	O	II
1951	15	88	B-NUMERIC	NER
1951	16	%	I-NUMERIC	NER
1951	17	aniqlik	O	N
1951	18	ko‘rsatdi	O	VB
1951	19	.	O	PUNCT
1952	1	Yale	B-ORG	NER
1952	2	Law	I-ORG	NER
1952	3	Journal	I-ORG	NER
1952	4	maqolasida	O	N
1952	5	Digital	B-MISC	NER
1952	6	Constitution	I-MISC	NER
1952	7	&	I-MISC	NER
1952	8	AI	I-MISC	NER
1952	9	Rights	I-MISC	NER
1952	10	konsepsiyasi	O	N
1952	11	bo‘yicha	O	II
1952	12	yangi	O	JJ
1952	13	yondashuvlar	O	N
1952	14	muhokama	O	VB
1952	15	qilindi	O	VB
1952	16	.	O	PUNCT
1953	1	ChatGPT	B-MISC	NER
1953	2	5	I-MISC	NER
1953	3	Enterprise	I-MISC	NER
1953	4	versiyasi	I-MISC	N
1953	5	endilikda	O	RR
1953	6	Multilingual	B-WORK	NER
1953	7	Contract	I-WORK	NER
1953	8	Analyzer	I-WORK	NER
1953	9	modulini	O	N
1953	10	o‘z	O	P
1953	11	ichiga	O	VB
1953	12	oladi	O	VB
1953	13	.	O	PUNCT
1954	1	“	O	PUNCT
1954	2	Sokin	B-WORK	RR
1954	3	kod	I-WORK	N
1954	4	,	O	PUNCT
1954	5	jadal	B-WORK	RR
1954	6	hayot	I-WORK	N
1954	7	”	O	PUNCT
1954	8	–	O	PUNCT
1954	9	Sanjar	B-PER	NER
1954	10	Mahmudov	I-PER	NER
1954	11	qalamiga	O	N
1954	12	mansub	O	N
1954	13	va	O	C
1954	14	Norma	B-ORG	NER
1954	15	Publishing	I-ORG	NER
1954	16	tomonidan	O	II
1954	17	chop	O	VB
1954	18	etilgan	O	VB
1954	19	zamonaviy	O	JJ
1954	20	ish	O	N
1954	21	hayoti	O	N
1954	22	haqidagi	O	II
1954	23	roman	O	N
1954	24	.	O	PUNCT
1955	1	ITU	B-ORG	NER
1955	2	Digital	B-MISC	NER
1955	3	World	I-MISC	NER
1955	4	2024	B-TEMPORAL	NER
1955	5	konferensiyasi	B-MISC	N
1955	6	doirasida	O	N
1955	7	Central	B-MISC	NER
1955	8	Asia	I-MISC	NER
1955	9	AI	I-MISC	NER
1955	10	Legal	I-MISC	NER
1955	11	Panel	I-MISC	NER
1955	12	sessiyasi	O	NER
1955	13	10-may	B-TEMPORAL	NER
1955	14	kuni	I-TEMPORAL	NER
1955	15	soat	O	NER
1955	16	11:30:00	B-TEMPORAL	NER
1955	17	da	I-TEMPORAL	NER
1955	18	bo‘lib	O	VB
1955	19	o‘tadi	O	VB
1955	20	.	O	PUNCT
1956	1	Dispetcherlik	O	N
1956	2	xizmati	O	N
1956	3	va	O	C
1956	4	adabiyotlarni	O	N
1956	5	berish	O	VB
1956	6	kafedralarida	O	N
1956	7	2025-yil	B-TEMPORAL	N
1956	8	oktabr	I-TEMPORAL	N
1956	9	oyida	I-TEMPORAL	N
1956	10	foydalanuvchilar	O	N
1956	11	tomonidan	O	II
1956	12	eng	O	RR
1956	13	ko‘p	O	RR
1956	14	buyurtma	O	N
1956	15	berilgan	O	VB
1956	16	adabiyotlar	O	N
1956	17	top	B-MISC	VB
1956	18	10	I-MISC	NUM
1956	19	taligi	O	N
1956	20	bilan	O	II
1956	21	tanishing	O	VB
1956	22	Alisher	B-PER	NER
1956	23	Navoiy	I-PER	NER
1956	24	nomidagi	O	N
1956	25	O‘zbekiston	B-LOC	NER
1956	26	Milliy	B-ORG	NER
1956	27	kutubxonasida	I-ORG	NER
1956	28	2025-yil	B-TEMPORAL	NER
1956	29	31-oktyabr	I-TEMPORAL	NER
1956	30	“	O	PUNCT
1956	31	Tozalik	B-MISC	N
1956	32	kuni	I-MISC	N
1956	33	”	O	PUNCT
1956	34	deb	O	II
1956	35	e’lon	O	VB
1956	36	qilinadi	O	VB
1956	37	va	O	C
1956	38	ushbu	O	P
1956	39	kun	O	N
1956	40	foydalanuvchilarga	O	N
1956	41	xizmat	O	VB
1956	42	ko‘rsatilmaydi	O	VB
1956	43	Alisher	B-PER	NER
1956	44	Navoiy	I-PER	NER
1956	45	nomidagi	O	N
1956	46	O‘zbekiston	B-LOC	NER
1956	47	Milliy	B-ORG	NER
1956	48	kutubxonasida	I-ORG	N
1956	49	har	O	Prt
1956	50	oyning	O	N
1956	51	oxirgi	O	JJ
1956	52	sanasida	O	N
1956	53	“	O	PUNCT
1956	54	Tozalik	B-MISC	N
1956	55	kuni	I-MISC	N
1956	56	”	O	PUNCT
1956	57	deb	O	II
1956	58	e’lon	O	VB
1956	59	qilinadi	O	VB
1956	60	va	O	C
1956	61	ushbu	O	P
1956	62	kun	O	N
1956	63	foydalanuvchilarga	O	N
1956	64	xizmat	O	VB
1956	65	ko‘rsatmaydi	O	VB
1956	66	29-oktyabr	B-TEMPORAL	N
1956	67	kuni	I-TEMPORAL	N
1956	68	Toshklent	B-LOC	NER
1956	69	shahri	I-LOC	N
1956	70	,	O	PUNCT
1956	71	Toshkent	B-LOC	NER
1956	72	,	O	PUNCT
1956	73	Sirdaryo	B-LOC	NER
1956	74	,	O	PUNCT
1956	75	Samarqand	B-LOC	NER
1956	76	viloyatlarida	I-LOC	N
1956	77	ko‘rik-tanlovning	B-MISC	N
1956	78	2-bosqichi	I-MISC	N
1956	79	yuqori	O	JJ
1956	80	saviyada	O	N
1956	81	tashkil	O	VB
1956	82	etildi	O	VB
1956	83	!	O	PUNCT
1957	1	Kutubxonachilik	O	N
1957	2	sohasi	O	N
1957	3	,	O	PUNCT
1957	4	AKT	B-MISC	NER
1957	5	,	O	PUNCT
1957	6	mantiqiy	O	JJ
1957	7	va	O	C
1957	8	huquqiy	O	JJ
1957	9	savodxonlik	O	N
1957	10	bo‘yicha	O	II
1957	11	20	B-NUMERIC	NUM
1957	12	ta	I-NUMERIC	NUM
1957	13	test	O	N
1957	14	savollariga	O	N
1957	15	javob	O	VB
1957	16	berish	O	VB
1957	17	orqali	O	II
1957	18	o‘z	O	P
1957	19	bilimlarini	O	N
1957	20	namoyon	O	VB
1957	21	etishdi	O	VB
1957	22	Shaffoflikni	O	N
1957	23	ta’minlash	O	VB
1957	24	maqsadida	O	N
1957	25	,	O	PUNCT
1957	26	tanlov	O	N
1957	27	jarayonlarini	O	N
1957	28	O‘zbekiston	B-LOC	NER
1957	29	Milliy	B-ORG	NER
1957	30	kutubxonasining	I-ORG	N
1957	31	mas’ul	O	JJ
1957	32	mutaxassislari	O	N
1957	33	Zoom	B-MISC	NER
1957	34	platformasi	O	N
1957	35	orqali	O	II
1957	36	onlayn	O	JJ
1957	37	kuzatib	O	VB
1957	38	borishdi	O	VB
1957	39	va	O	C
1957	40	jarayonni	O	N
1957	41	nazorat	O	VB
1957	42	qilishdi	O	VB
1957	43	Bugun	O	RR
1957	44	Farg‘ona	B-LOC	NER
1957	45	,	O	PUNCT
1957	46	Navoiy	B-LOC	NER
1957	47	,	O	PUNCT
1957	48	Andijon	B-LOC	NER
1957	49	,	O	PUNCT
1957	50	Namangan	B-LOC	NER
1957	51	va	O	C
1957	52	Surxandaryo	B-LOC	NER
1957	53	viloyatlarida	I-LOC	N
1957	54	ko‘rik-tanlovning	O	N
1957	55	1-o‘rin	B-MISC	N
1957	56	Adib	B-PER	N
1957	57	Sobir	I-PER	NER
1957	58	Termiziy	I-PER	NER
1957	59	nomidagi	O	N
1957	60	Surxondaryo	B-LOC	NER
1957	61	viloyat	I-LOC	NER
1957	62	axborot-kutubxona	B-ORG	NER
1957	63	markazi	I-ORG	NER
1957	64	mutaxassisi	O	NER
1957	65	Shonazarova	B-PER	NER
1957	66	Dilnura	I-PER	NER
1957	67	Xurshid	I-PER	NER
1957	68	qizi	I-PER	N
1957	69	2-o‘rin	B-MISC	N
1957	70	Sherobod	B-LOC	NER
1957	71	tumani	I-LOC	N
1957	72	axborot-kutubxona	B-ORG	N
1957	73	markazi	I-ORG	N
1957	74	mutaxassisi	O	N
1957	75	Mamanazarova	B-PER	NER
1957	76	Saltanat	I-PER	NER
1957	77	Qo‘ldoshevna	I-PER	NER
1957	78	3-o‘rin	B-MISC	NER
1957	79	Muzrabot	B-LOC	NER
1957	80	tumani	I-LOC	N
1957	81	axborot-kutubxona	B-ORG	N
1957	82	markazi	I-ORG	N
1957	83	mutaxassisi	O	N
1957	84	Aminova	B-PER	NER
1957	85	Ozoda	I-PER	NER
1957	86	Azamat	I-PER	NER
1957	87	qizi	I-PER	N
1957	88	1-o‘rin	B-MISC	N
1957	89	Uchquduq	B-LOC	NER
1957	90	tuman	I-LOC	NER
1957	91	axborot-kutubxona	B-ORG	NER
1957	92	markazi	I-ORG	NER
1957	93	mutaxassisi	O	NER
1957	94	Pardayeva	B-PER	NER
1957	95	Laylo	I-PER	NER
1957	96	Istam	I-PER	NER
1957	97	qizi	I-PER	N
1957	98	2-o‘rin	B-MISC	N
1957	99	Karmana	B-LOC	NER
1957	100	tumani	I-LOC	NER
1957	101	axborot-kutubxona	B-ORG	NER
1957	102	markazi	I-ORG	NER
1957	103	mutaxassisi	O	NER
1957	104	Sharapova	B-PER	NER
1957	105	Muqaddas	I-PER	NER
1957	106	Husanovna	I-PER	NER
1957	107	3-o‘rin	B-MISC	N
1957	108	Abdulla	B-PER	NER
1957	109	Qodiriy	I-PER	NER
1957	110	nomidagi	O	N
1957	111	Navoiy	B-LOC	NER
1957	112	viloyat	I-LOC	NER
1957	113	axborot-kutubxona	B-ORG	NER
1957	114	markazi	I-ORG	NER
1957	115	mutaxassisi	O	NER
1957	116	Axmedova	B-PER	NER
1957	117	Nodira	I-PER	NER
1957	118	Ismatillayevna	I-PER	NER
1957	119	1-o‘rin	B-MISC	N
1957	120	Mingbuloq	B-LOC	NER
1957	121	tumani	I-LOC	NER
1957	122	axborot-kutubxona	B-ORG	NER
1957	123	markazi	I-ORG	NER
1957	124	mutaxassisi	O	NER
1957	125	Eshnazarov	B-PER	NER
1957	126	Nurillo	I-PER	NER
1957	127	Normamatovich	I-PER	NER
1957	128	2-o‘rin	B-MISC	N
1957	129	Mingbuloq	B-LOC	NER
1957	130	tumani	I-LOC	NER
1957	131	axborot-kutubxona	B-ORG	NER
1957	132	markazi	I-ORG	NER
1957	133	mutaxassisi	O	NER
1957	134	Mavlonova	B-PER	NER
1957	135	Nargiza	I-PER	NER
1957	136	To‘xtasin	I-PER	NER
1957	137	qizi	I-PER	N
1957	138	3-o‘rin	B-MISC	N
1957	139	Namangan	B-LOC	NER
1957	140	tumani	I-LOC	NER
1957	141	axborot-kutubxona	B-ORG	NER
1957	142	markazi	I-ORG	NER
1957	143	mutaxassisi	O	NER
1957	144	Mamatova	B-PER	NER
1957	145	Marxabat	I-PER	NER
1957	146	Esoxonovna	I-PER	NER
