Sentence	Word	BIOES-Tag	English-version (translation)	
Sentence 1109	fan	I-ORG	science	
Sentence 1109	va	I-ORG	and	
Sentence 1109	innovatsiyalar	I-ORG	innovations	
Sentence 1109	vazirligining	E-ORG	of the ministry	
Sentence 1109	Innovatsion	B-ORG	Innovative	
Sentence 1109	rivojlanish	I-ORG	development	
Sentence 1109	agentligi	E-ORG	agency	
Sentence 1109	direktori	S-PER	director	
Sentence 1109	Mengliyev	S-PER	Mengliyev	
Sentence 1109	Oliy	B-ORG	High	
Sentence 1109	ta’lim	I-ORG	education	
Sentence 1109	fan	I-ORG	science	
Sentence 1109	va	I-ORG	and	
Sentence 1109	innovatsiyalar	I-ORG	innovations	
Sentence 1109	vazirligining	E-ORG	of the ministry	
Sentence 1109	huzuridagi	O	in the presence of	
Sentence 1109	barcha	O	all	
Sentence 1109	oliy	B-ORG	higher	
Sentence 1109	ta'lim	I-ORG	education	
Sentence 1109	muassasalari	E-ORG	institutions	
Sentence 1109	rahbarlariga	S-PER	to the leaders	
Sentence 1109	jumladan	O	including	
Sentence 1109	Azadovga	S-PER	to Azadov	
Sentence 1109	Davlatyorga	S-PER	Govt	
Sentence 1109	Izzatbekga	S-PER	To Izzatbek	
Sentence 1109	Vladimirga	S-PER	To Vladimir	
Sentence 1109	Baraxninga	S-PER	To Barakh	
Sentence 1109	Madirimovga	S-PER	To Madirimov	
Sentence 1109	Shohruxga	S-PER	To Shah Rukh	
Sentence 1109	Baxtiyarovga	S-PER	To Bakhtiyarov	
Sentence 1109	Oybekga	S-PER	To Aibek	
Sentence 1109	Nodiraga	S-PER	Rarely	
Sentence 1109	Zumradga	S-PER	To the emerald	
Sentence 1109	Mengliyevga	S-PER	To Mengliyev	
Sentence 1109	Bahodirga	S-PER	To Bahadur	
Sentence 1109	Ibragimovga	S-PER	To Ibragimov	
Sentence 1109	buyruq	O	command	
Sentence 1109	berdi	O	gave	
Sentence 1110	Yevropadagi	S-LOC	in Europe	
Sentence 1110	Adliya	B-PER	Justice	
Sentence 1110	vaziri	E-PER	minister	
Sentence 1110	Eshkulov	S-PER	Eshkulov	
Sentence 1110	Xorazmga	S-LOC	to Khorezm	
Sentence 1110	keldi	O	came	
Sentence 1111	Samarqand	S-LOC	Samarkand	
Sentence 1111	shahar	B-PER	city	
Sentence 1111	hokimi	E-PER	governor	
Sentence 1111	Muxriddin	B-PER	Mukhriddin	
Sentence 1111	Eshkulov	E-PER	Eshkulov	
Sentence 1111	yangi	O	new	
Sentence 1111	loyihalarni	O	projects	
Sentence 1111	taqdim	O	present	
Sentence 1111	etdi	O	did	
Sentence 1112	Prezident	S-PER	President	
Sentence 1112	Shavkat	B-PER	Shaukat	
Sentence 1112	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1112	Oliy	B-ORG	High	
Sentence 1112	ta’lim	I-ORG	education	
Sentence 1112	fan	I-ORG	science	
Sentence 1112	va	I-ORG	and	
Sentence 1112	innovatsiyalar	I-ORG	innovations	
Sentence 1112	vazirligi	E-ORG	ministry	
Sentence 1112	vakillari	S-PER	representatives	
Sentence 1112	bilan	O	with	
Sentence 1112	uchrashdi	O	met	
Sentence 1113	Adliya	B-PER	Justice	
Sentence 1113	vaziri	E-PER	minister	
Sentence 1113	Vladimir	B-PER	Vladimir	
Sentence 1113	Baraxnin	E-PER	Barakhnin	
Sentence 1113	Yoshlar	B-LOC	Young people	
Sentence 1113	markazida	E-LOC	in the center	
Sentence 1113	nutq	O	speech	
Sentence 1113	so‘zladi	O	spoke	
Sentence 1114	Transport	B-PER	Transportation	
Sentence 1114	vaziri	E-PER	minister	
Sentence 1114	Shohrux	B-PER	Shah Rukh	
Sentence 1114	Madirimov	E-PER	Madirimov	
Sentence 1114	Urganch	B-LOC	Urganch	
Sentence 1114	shahriga	E-LOC	to the city	
Sentence 1114	tashrif	O	visit	
Sentence 1114	qildi	O	did	
Sentence 1115	Namangan	S-LOC	Namangan	
Sentence 1115	viloyati	B-PER	province	
Sentence 1115	hokimi	E-PER	governor	
Sentence 1115	Nodira	B-PER	Rare	
Sentence 1115	Avazova	E-PER	Avazova	
Sentence 1115	yangi	O	new	
Sentence 1115	loyihalarni	O	projects	
Sentence 1115	muhokama	O	discussion	
Sentence 1115	qildi	O	did	
Sentence 1116	Buxoroda	S-LOC	in Bukhara	
Sentence 1116	viloyat	B-PER	province	
Sentence 1116	hokimi	E-PER	governor	
Sentence 1116	Izzatbek	B-PER	Izzatbek	
Sentence 1116	Azadov	E-PER	Azadov	
Sentence 1116	va	O	and	
Sentence 1116	shahar	B-PER	city	
Sentence 1116	hokimi	E-PER	governor	
Sentence 1116	Vladimir	B-PER	Vladimir	
Sentence 1116	Baraxnin	E-PER	Barakhnin	
Sentence 1116	uchrashuv	O	a meeting	
Sentence 1116	o‘tkazdi	O	spent	
Sentence 1117	Prezident	S-PER	President	
Sentence 1117	Shavkat	B-PER	Shaukat	
Sentence 1117	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1117	xalqaro	O	international	
Sentence 1117	forumda	O	in the forum	
Sentence 1117	nutq	O	speech	
Sentence 1117	so‘zladi	O	spoke	
Sentence 1118	Sog‘liqni	B-PER	Health	
Sentence 1118	saqlash	I-PER	storage	
Sentence 1118	vaziri	E-PER	minister	
Sentence 1118	Davlatyor	B-PER	Stater	
Sentence 1118	Mengliyev	E-PER	Mengliyev	
Sentence 1118	Buxoro	B-LOC	Bukhara	
Sentence 1118	viloyatida	E-LOC	in the region	
Sentence 1118	tashrif	O	visit	
Sentence 1118	buyurdi	O	ordered	
Sentence 1119	Adliya	B-PER	Justice	
Sentence 1119	vaziri	E-PER	minister	
Sentence 1119	Muxriddin	B-PER	Mukhriddin	
Sentence 1119	Eshkulov	E-PER	Eshkulov	
Sentence 1119	yangilangan	O	updated	
Sentence 1119	qonun	O	the law	
Sentence 1119	loyihasini	O	the project	
Sentence 1119	taqdim	O	present	
Sentence 1119	etdi	O	did	
Sentence 1120	Toshkent	S-LOC	Tashkent	
Sentence 1120	shahar	B-PER	city	
Sentence 1120	prokurori	E-PER	prosecutor	
Sentence 1120	Bahodir	B-PER	It is a price	
Sentence 1120	Ibragimov	E-PER	Ibragimov	
Sentence 1120	jinoyatchilik	O	crime	
Sentence 1120	holatini	O	situation	
Sentence 1120	muhokama	O	discussion	
Sentence 1120	qildi	O	did	
Sentence 1121	Xorazm	S-LOC	Khorezm	
Sentence 1121	viloyati	B-PER	province	
Sentence 1121	hokimi	E-PER	governor	
Sentence 1121	Oybek	B-PER	Oybek	
Sentence 1121	Baxtiyarov	E-PER	Bakhtiyarov	
Sentence 1121	Urganch	B-LOC	Urganch	
Sentence 1121	shahrida	E-LOC	in the city	
Sentence 1121	yangi	O	new	
Sentence 1121	loyihalarni	O	projects	
Sentence 1121	boshladi	O	started	
Sentence 1122	Oliy	B-PER	High	
Sentence 1122	ta’lim	I-PER	education	
Sentence 1122	fan	I-PER	science	
Sentence 1122	va	I-PER	and	
Sentence 1122	innovatsiyalar	I-PER	innovations	
Sentence 1122	vaziri	E-PER	minister	
Sentence 1122	Davlatyor	B-PER	Stater	
Sentence 1122	Mengliyev	E-PER	Mengliyev	
Sentence 1122	yangi	O	new	
Sentence 1122	dasturlarni	O	programs	
Sentence 1122	muhokama	O	discussion	
Sentence 1122	qildi	O	did	
Sentence 1123	Namangan	S-LOC	Namangan	
Sentence 1123	shahar	B-PER	city	
Sentence 1123	hokimi	E-PER	governor	
Sentence 1123	Zumrad	B-PER	Emerald	
Sentence 1123	Avazova	E-PER	Avazova	
Sentence 1123	madaniyat	B-LOC	culture	
Sentence 1123	markazini	E-LOC	center	
Sentence 1123	ziyorat	O	pilgrimage	
Sentence 1123	qildi	O	did	
Sentence 1124	Andijon	S-LOC	Andijan	
Sentence 1124	viloyati	B-PER	province	
Sentence 1124	prokurori	E-PER	prosecutor	
Sentence 1124	Shohrux	B-PER	Shah Rukh	
Sentence 1124	Madirimov	E-PER	Madirimov	
Sentence 1124	talabalar	S-PER	students	
Sentence 1124	bilan	O	with	
Sentence 1124	uchrashdi	O	met	
Sentence 1125	Prezident	S-PER	President	
Sentence 1125	Shavkat	B-PER	Shaukat	
Sentence 1125	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1125	Yoshlar	B-LOC	Young people	
Sentence 1125	markazida	E-LOC	in the center	
Sentence 1125	tadbir	O	event	
Sentence 1125	o‘tkazdi	O	spent	
Sentence 1126	Adliya	B-PER	Justice	
Sentence 1126	vaziri	E-PER	minister	
Sentence 1126	Izzatbek	B-PER	Izzatbek	
Sentence 1126	Azadov	E-PER	Azadov	
Sentence 1126	Samarqand	B-LOC	Samarkand	
Sentence 1126	shahrida	E-LOC	in the city	
Sentence 1126	yangi	O	new	
Sentence 1126	qonun	O	the law	
Sentence 1126	loyihasini	O	the project	
Sentence 1126	taqdim	O	present	
Sentence 1126	etdi	O	did	
Sentence 1127	Sog‘liqni	B-PER	Health	
Sentence 1127	saqlash	I-PER	storage	
Sentence 1127	vaziri	E-PER	minister	
Sentence 1127	Muxriddin	B-PER	Mukhriddin	
Sentence 1127	Eshkulov	E-PER	Eshkulov	
Sentence 1127	COVID	O	COVID	
Sentence 1127	ga	O	to	
Sentence 1127	qarshi	O	against	
Sentence 1127	yangi	O	new	
Sentence 1127	tadbirlarni	O	events	
Sentence 1127	e’lon	O	announcement	
Sentence 1127	qildi	O	did	
Sentence 1128	Transport	B-PER	Transportation	
Sentence 1128	vaziri	E-PER	minister	
Sentence 1128	Vladimir	B-PER	Vladimir	
Sentence 1128	Baraxnin	E-PER	Barakhnin	
Sentence 1128	Toshkent	B-LOC	Tashkent	
Sentence 1128	shahrida	E-LOC	in the city	
Sentence 1128	yangi	O	new	
Sentence 1128	metro	S-LOC	metro	
Sentence 1128	loyihasini	O	the project	
Sentence 1128	boshladi	O	started	
Sentence 1129	Buxoro	S-LOC	Bukhara	
Sentence 1129	shahar	B-PER	city	
Sentence 1129	hokimi	E-PER	governor	
Sentence 1129	Bahodir	B-PER	It is a price	
Sentence 1129	Ibragimov	E-PER	Ibragimov	
Sentence 1129	turizmni	O	tourism	
Sentence 1129	rivojlantirish	O	development	
Sentence 1129	haqida	O	about	
Sentence 1129	ma’ruza	O	lecture	
Sentence 1129	qildi	O	did	
Sentence 1130	Toshkent	S-LOC	Tashkent	
Sentence 1130	viloyati	B-PER	province	
Sentence 1130	hokimi	E-PER	governor	
Sentence 1130	Shohrux	B-PER	Shah Rukh	
Sentence 1130	Madirimov	E-PER	Madirimov	
Sentence 1130	Yoshlar	B-LOC	Young people	
Sentence 1130	markazini	E-LOC	center	
Sentence 1130	ochdi	O	opened	
Sentence 1131	Adliya	B-PER	Justice	
Sentence 1131	vaziri	E-PER	minister	
Sentence 1131	Vladimir	B-PER	Vladimir	
Sentence 1131	Baraxnin	E-PER	Barakhnin	
Sentence 1131	yangi	O	new	
Sentence 1131	ta’lim	O	education	
Sentence 1131	dasturlarini	O	programs	
Sentence 1131	ishlab	O	work	
Sentence 1131	chiqdi	O	came out	
Sentence 1132	Samarqand	S-LOC	Samarkand	
Sentence 1132	viloyati	B-PER	province	
Sentence 1132	hokimi	E-PER	governor	
Sentence 1132	Muxriddin	B-PER	Mukhriddin	
Sentence 1132	Eshkulov	E-PER	Eshkulov	
Sentence 1132	madaniyat	B-LOC	culture	
Sentence 1132	markazini	E-LOC	center	
Sentence 1132	ziyorat	O	pilgrimage	
Sentence 1132	qildi	O	did	
Sentence 1133	Prezident	S-PER	President	
Sentence 1133	Shavkat	B-PER	Shaukat	
Sentence 1133	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1133	Davlat	B-PER	State	
Sentence 1133	rahbari	E-PER	leader	
Sentence 1133	haqida	O	about	
Sentence 1133	nutq	O	speech	
Sentence 1133	so‘zladi	O	spoke	
Sentence 1134	Transport	B-PER	Transportation	
Sentence 1134	vaziri	E-PER	minister	
Sentence 1134	Davlatyor	B-PER	Stater	
Sentence 1134	Mengliyev	E-PER	Mengliyev	
Sentence 1134	Adliya	B-PER	Justice	
Sentence 1134	vaziri	E-PER	minister	
Sentence 1134	Muxriddin	B-PER	Mukhriddin	
Sentence 1134	Eshkulov	E-PER	Eshkulov	
Sentence 1134	bilan	O	with	
Sentence 1134	uchrashdi	O	met	
Sentence 1135	Xorazm	S-LOC	Khorezm	
Sentence 1135	viloyati	B-PER	province	
Sentence 1135	hokimi	E-PER	governor	
Sentence 1135	Oybek	B-PER	Oybek	
Sentence 1135	Baxtiyarov	E-PER	Bakhtiyarov	
Sentence 1135	Yoshlar	B-LOC	Young people	
Sentence 1135	markazini	E-LOC	center	
Sentence 1135	ko‘zdan	O	out of sight	
Sentence 1135	kechirdi	O	he forgave	
Sentence 1136	Sog‘liqni	B-PER	Health	
Sentence 1136	saqlash	I-PER	storage	
Sentence 1136	vaziri	E-PER	minister	
Sentence 1136	Zumrad	B-PER	Emerald	
Sentence 1136	Avazova	E-PER	Avazova	
Sentence 1136	Urganch	S-LOC	Urganch	
Sentence 1136	shahrida	E-LOC	in the city	
Sentence 1136	tashrif	O	visit	
Sentence 1136	buyurdi	O	ordered	
Sentence 1137	Prezident	S-PER	President	
Sentence 1137	Shavkat	B-PER	Shaukat	
Sentence 1137	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1137	Yoshlar	O	Young people	
Sentence 1137	kelajagi	O	the future	
Sentence 1137	haqida	O	about	
Sentence 1137	nutq	O	speech	
Sentence 1137	so‘zladi	O	spoke	
Sentence 1138	Adliya	B-PER	Justice	
Sentence 1138	vaziri	E-PER	minister	
Sentence 1138	Vladimir	B-PER	Vladimir	
Sentence 1138	Baraxnin	E-PER	Barakhnin	
Sentence 1138	jinoyatchilikka	O	to crime	
Sentence 1138	qarshi	O	against	
Sentence 1138	kurash	O	struggle	
Sentence 1138	dasturini	O	program	
Sentence 1138	e’lon	O	announcement	
Sentence 1138	qildi	O	did	
Sentence 1139	Transport	B-PER	Transportation	
Sentence 1139	vaziri	E-PER	minister	
Sentence 1139	Shohrux	B-PER	Shah Rukh	
Sentence 1139	Madirimov	E-PER	Madirimov	
Sentence 1139	Toshkent	S-LOC	Toshkent	
Sentence 1139	shahrida	E-LOC	in the city	
Sentence 1139	yangi	O	new	
Sentence 1139	loyihalarni	O	projects	
Sentence 1139	taqdim	O	present	
Sentence 1139	etdi	O	did	
Sentence 1140	Namangan	S-LOC	Namangan	
Sentence 1140	viloyati	B-PER	province	
Sentence 1140	hokimi	E-PER	governor	
Sentence 1140	Nodira	B-PER	Rare	
Sentence 1140	Avazova	E-PER	Avazova	
Sentence 1140	madaniyat	B-LOC	culture	
Sentence 1140	markazini	E-LOC	center	
Sentence 1140	ochishni	O	to open	
Sentence 1140	boshladi	O	started	
Sentence 1141	Prezident	S-PER	President	
Sentence 1141	Shavkat	B-PER	Shaukat	
Sentence 1141	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1141	Urganch	B-LOC	Urganch	
Sentence 1141	shahrida	E-LOC	in the city	
Sentence 1141	yig‘ilish	O	meeting	
Sentence 1141	o‘tkazdi	O	spent	
Sentence 1142	Toshkent	S-LOC	Tashkent	
Sentence 1142	shahar	B-PER	city	
Sentence 1142	hokimi	E-PER	governor	
Sentence 1142	Izzatbek	B-PER	Izzatbek	
Sentence 1142	Azadov	E-PER	Azadov	
Sentence 1142	Yashil	O	Green	
Sentence 1142	hududlari	S-LOC	regions	
Sentence 1142	rejasini	O	the plan	
Sentence 1142	boshladi	O	started	
Sentence 1143	Sog‘liqni	B-PER	Health	
Sentence 1143	saqlash	I-PER	storage	
Sentence 1143	vaziri	E-PER	minister	
Sentence 1143	Muxriddin	B-PER	Mukhriddin	
Sentence 1143	Eshkulov	E-PER	Eshkulov	
Sentence 1143	yangi	O	new	
Sentence 1143	tibbiy	O	medical	
Sentence 1143	uskunalarni	O	equipment	
Sentence 1143	taqdim	O	present	
Sentence 1143	etdi	O	did	
Sentence 1144	Adliya	B-PER	Justice	
Sentence 1144	vaziri	E-PER	minister	
Sentence 1144	Vladimir	B-PER	Vladimir	
Sentence 1144	Baraxnin	E-PER	Barakhnin	
Sentence 1144	jinoyatchilikka	O	to crime	
Sentence 1144	qarshi	O	against	
Sentence 1144	kurash	O	struggle	
Sentence 1144	dasturini	O	program	
Sentence 1144	ishlab	O	work	
Sentence 1144	chiqdi	O	came out	
Sentence 1145	Transport	B-PER	Transportation	
Sentence 1145	vaziri	E-PER	minister	
Sentence 1145	Shohrux	B-PER	Shah Rukh	
Sentence 1145	Madirimov	E-PER	Madirimov	
Sentence 1145	Toshkent	B-LOC	Tashkent	
Sentence 1145	shahrida	E-LOC	in the city	
Sentence 1145	yangi	O	new	
Sentence 1145	metro	S-LOC	metro	
Sentence 1145	loyihasini	O	the project	
Sentence 1145	taqdim	O	present	
Sentence 1145	etdi	O	did	
Sentence 1146	Buxoro	S-LOC	Bukhara	
Sentence 1146	viloyati	B-PER	province	
Sentence 1146	hokimi	E-PER	governor	
Sentence 1146	Bahodir	B-PER	It is a price	
Sentence 1146	Ibragimov	E-PER	Ibragimov	
Sentence 1146	madaniyat	B-LOC	culture	
Sentence 1146	markazini	E-LOC	center	
Sentence 1146	ochdi	O	opened	
Sentence 1147	Xorazm	S-LOC	Khorezm	
Sentence 1147	viloyati	B-PER	province	
Sentence 1147	hokimi	E-PER	governor	
Sentence 1147	Oybek	B-PER	Oybek	
Sentence 1147	Baxtiyarov	E-PER	Bakhtiyarov	
Sentence 1147	Urganch	B-LOC	Urganch	
Sentence 1147	shahrida	E-LOC	in the city	
Sentence 1147	yangi	O	new	
Sentence 1147	loyihalarni	O	projects	
Sentence 1147	boshladi	O	started	
Sentence 1148	Prezident	S-PER	President	
Sentence 1148	Shavkat	B-PER	Shaukat	
Sentence 1148	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1148	Yoshlar	B-LOC	Young people	
Sentence 1148	markazida	E-LOC	in the center	
Sentence 1148	nutq	O	speech	
Sentence 1148	so‘zladi	O	spoke	
Sentence 1149	Adliya	B-PER	Justice	
Sentence 1149	vaziri	E-PER	minister	
Sentence 1149	Muxriddin	B-PER	Mukhriddin	
Sentence 1149	Eshkulov	E-PER	Eshkulov	
Sentence 1149	yangi	O	new	
Sentence 1149	qonun	O	the law	
Sentence 1149	loyihasini	O	the project	
Sentence 1149	taqdim	O	present	
Sentence 1149	etdi	O	did	
Sentence 1150	Sog‘liqni	B-PER	Health	
Sentence 1150	saqlash	I-PER	storage	
Sentence 1150	vaziri	E-PER	minister	
Sentence 1150	Zumrad	B-PER	Emerald	
Sentence 1150	Avazova	E-PER	Avazova	
Sentence 1150	COVID	O	COVID	
Sentence 1150	ga	O	to	
Sentence 1150	qarshi	O	against	
Sentence 1150	tadbirlarni	O	events	
Sentence 1150	e’lon	O	announcement	
Sentence 1150	qildi	O	did	
Sentence 1151	Namangan	S-LOC	Namangan	
Sentence 1151	viloyati	B-PER	province	
Sentence 1151	hokimi	E-PER	governor	
Sentence 1151	Nodira	B-PER	Rare	
Sentence 1151	Avazova	E-PER	Avazova	
Sentence 1151	Yoshlar	B-LOC	Young people	
Sentence 1151	markazini	E-LOC	center	
Sentence 1151	ziyorat	O	pilgrimage	
Sentence 1151	qildi	O	did	
Sentence 1152	Andijon	S-LOC	Andijan	
Sentence 1152	viloyati	B-PER	province	
Sentence 1152	prokurori	E-PER	prosecutor	
Sentence 1152	Shohrux	B-PER	Shah Rukh	
Sentence 1152	Madirimov	E-PER	Madirimov	
Sentence 1152	jinoyatchilik	O	crime	
Sentence 1152	holatini	O	situation	
Sentence 1152	muhokama	O	discussion	
Sentence 1152	qildi	O	did	
Sentence 1153	Prezident	S-PER	President	
Sentence 1153	Shavkat	B-PER	Shaukat	
Sentence 1153	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1153	O‘zbekiston	S-LOC	Uzbekistan	
Sentence 1153	yoshlari	O	young people	
Sentence 1153	haqida	O	about	
Sentence 1153	bayonot	O	statement	
Sentence 1153	berdi	O	gave	
Sentence 1154	Toshkent	S-LOC	Tashkent	
Sentence 1154	shahar	B-PER	city	
Sentence 1154	prokurori	E-PER	prosecutor	
Sentence 1154	Bahodir	B-PER	It is a price	
Sentence 1154	Ibragimov	E-PER	Ibragimov	
Sentence 1154	jinoyatchilikka	O	to crime	
Sentence 1154	qarshi	O	against	
Sentence 1154	kurash	O	struggle	
Sentence 1154	strategiyasini	O	strategy	
Sentence 1154	e’lon	O	announcement	
Sentence 1154	qildi	O	did	
Sentence 1155	Oliy	B-PER	High	
Sentence 1155	ta’lim	I-PER	education	
Sentence 1155	fan	I-PER	science	
Sentence 1155	va	I-PER	and	
Sentence 1155	innovatsiyalar	I-PER	innovations	
Sentence 1155	vaziri	E-PER	minister	
Sentence 1155	Davlatyor	B-PER	Stater	
Sentence 1155	Mengliyev	E-PER	Mengliyev	
Sentence 1155	yangi	O	new	
Sentence 1155	dasturlarni	O	programs	
Sentence 1155	muhokama	O	discussion	
Sentence 1155	qildi	O	did	
Sentence 1156	Sog‘liqni	B-PER	Health	
Sentence 1156	saqlash	I-PER	storage	
Sentence 1156	vaziri	E-PER	minister	
Sentence 1156	Muxriddin	B-PER	Mukhriddin	
Sentence 1156	Eshkulov	E-PER	Eshkulov	
Sentence 1156	Urganch	B-LOC	Urganch	
Sentence 1156	shahrida	E-LOC	in the city	
Sentence 1156	tashrif	O	visit	
Sentence 1156	buyurdi	O	ordered	
Sentence 1157	Namangan	S-LOC	Namangan	
Sentence 1157	shahar	B-PER	city	
Sentence 1157	hokimi	E-PER	governor	
Sentence 1157	Zumrad	B-PER	Emerald	
Sentence 1157	Avazova	E-PER	Avazova	
Sentence 1157	madaniyat	B-LOC	culture	
Sentence 1157	markazini	E-LOC	center	
Sentence 1157	ochishni	O	to open	
Sentence 1157	boshladi	O	started	
Sentence 1158	Prezident	S-PER	President	
Sentence 1158	Shavkat	B-PER	Shaukat	
Sentence 1158	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1158	xalqaro	O	international	
Sentence 1158	forumda	O	in the forum	
Sentence 1158	nutq	O	speech	
Sentence 1158	so‘zladi	O	spoke	
Sentence 1159	Adliya	B-PER	Justice	
Sentence 1159	vaziri	E-PER	minister	
Sentence 1159	Izzatbek	B-PER	Izzatbek	
Sentence 1159	Azadov	E-PER	Azadov	
Sentence 1159	yangi	O	new	
Sentence 1159	ta’lim	O	education	
Sentence 1159	dasturlarini	O	programs	
Sentence 1159	ishlab	O	work	
Sentence 1159	chiqdi	O	came out	
Sentence 1160	Transport	B-PER	Transportation	
Sentence 1160	vaziri	E-PER	minister	
Sentence 1160	Vladimir	B-PER	Vladimir	
Sentence 1160	Baraxnin	E-PER	Barakhnin	
Sentence 1160	Toshkent	B-LOC	Tashkent	
Sentence 1160	shahrida	E-LOC	in the city	
Sentence 1160	yangi	O	new	
Sentence 1160	metro	S-LOC	metro	
Sentence 1160	loyihasini	O	the project	
Sentence 1160	boshladi	O	started	
Sentence 1161	Buxoro	S-LOC	Bukhara	
Sentence 1161	shahar	B-PER	city	
Sentence 1161	hokimi	E-PER	governor	
Sentence 1161	Bahodir	B-PER	It is a price	
Sentence 1161	Ibragimov	E-PER	Ibragimov	
Sentence 1161	turizmni	O	tourism	
Sentence 1161	rivojlantirish	O	development	
Sentence 1161	haqida	O	about	
Sentence 1161	ma’ruza	O	lecture	
Sentence 1161	qildi	O	did	
Sentence 1162	Toshkent	S-LOC	Tashkent	
Sentence 1162	viloyati	B-PER	province	
Sentence 1162	hokimi	E-PER	governor	
Sentence 1162	Shohrux	B-PER	Shah Rukh	
Sentence 1162	Madirimov	E-PER	Madirimov	
Sentence 1162	Yoshlar	B-LOC	Young people	
Sentence 1162	markazini	E-LOC	center	
Sentence 1162	ochdi	O	opened	
Sentence 1163	Sog‘liqni	B-PER	Health	
Sentence 1163	saqlash	I-PER	storage	
Sentence 1163	vaziri	E-PER	minister	
Sentence 1163	Davlatyor	B-PER	Stater	
Sentence 1163	Mengliyev	E-PER	Mengliyev	
Sentence 1163	yangi	O	new	
Sentence 1163	tibbiy	O	medical	
Sentence 1163	uskunalarni	O	equipment	
Sentence 1163	taqdim	O	present	
Sentence 1163	etdi	O	did	
Sentence 1164	Xorazm	S-LOC	Khorezm	
Sentence 1164	viloyati	B-PER	province	
Sentence 1164	hokimi	E-PER	governor	
Sentence 1164	Oybek	B-PER	Oybek	
Sentence 1164	Baxtiyarov	E-PER	Bakhtiyarov	
Sentence 1164	Urganch	B-LOC	Urganch	
Sentence 1164	shahrida	E-LOC	in the city	
Sentence 1164	yangi	O	new	
Sentence 1164	loyihalarni	O	projects	
Sentence 1164	boshladi	O	started	
Sentence 1165	Prezident	S-PER	President	
Sentence 1165	Shavkat	B-PER	Shaukat	
Sentence 1165	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1165	Yoshlar	O	Young people	
Sentence 1165	kelajagi	O	the future	
Sentence 1165	haqida	O	about	
Sentence 1165	nutq	O	speech	
Sentence 1165	so‘zladi	O	spoke	
Sentence 1166	Sog‘liqni	B-PER	Health	
Sentence 1166	saqlash	I-PER	storage	
Sentence 1166	vaziri	E-PER	minister	
Sentence 1166	Zumrad	B-PER	Emerald	
Sentence 1166	Avazova	E-PER	Avazova	
Sentence 1166	COVID	O	COVID	
Sentence 1166	ga	O	to	
Sentence 1166	qarshi	O	against	
Sentence 1166	tadbirlarni	O	events	
Sentence 1166	e’lon	O	announcement	
Sentence 1166	qildi	O	did	
Sentence 1167	Adliya	B-PER	Justice	
Sentence 1167	vaziri	E-PER	minister	
Sentence 1167	Vladimir	B-PER	Vladimir	
Sentence 1167	Baraxnin	E-PER	Barakhnin	
Sentence 1167	jinoyatchilikka	O	to crime	
Sentence 1167	qarshi	O	against	
Sentence 1167	kurash	O	struggle	
Sentence 1167	dasturini	O	program	
Sentence 1167	e’lon	O	announcement	
Sentence 1167	qildi	O	did	
Sentence 1168	Prezident	S-PER	President	
Sentence 1168	Shavkat	B-PER	Shaukat	
Sentence 1168	Mirziyoyev	E-PER	Mirziyoyev	
Sentence 1168	Urganch	S-LOC	Urganch	
Sentence 1168	shahrida	E-LOC	in the city	
Sentence 1168	yig‘ilish	O	meeting	
Sentence 1168	o‘tkazdi	O	spent	
Sentence 1169	Toshkent	S-LOC	Tashkent	
Sentence 1169	shahar	B-PER	city	
Sentence 1169	hokimi	E-PER	governor	
Sentence 1169	Izzatbek	B-PER	Izzatbek	
Sentence 1169	Azadov	E-PER	Azadov	
Sentence 1169	Yashil	O	Green	
Sentence 1169	hududlari	S-LOC	regions	
Sentence 1169	rejasini	O	the plan	
Sentence 1169	boshladi	O	started	
Sentence 1170	Oliy	B-PER	High	
Sentence 1170	ta’lim	I-PER	education	
Sentence 1170	fan	I-PER	science	
Sentence 1170	va	I-PER	and	
Sentence 1170	innovatsiyalar	I-PER	innovations	
Sentence 1170	vaziri	E-PER	minister	
Sentence 1170	Davlatyor	B-PER	Stater	
Sentence 1170	Mengliyev	E-PER	Mengliyev	
Sentence 1170	yangi	O	new	
Sentence 1170	dasturlarni	O	programs	
Sentence 1170	taqdim	O	present	
Sentence 1170	etdi	O	did	
Sentence 1171	Andijon	S-LOC	Andijan	
